Date,crisis_prob,bull_prob,entropy
2015-06-25,0.18700162831638859,0.8129983716836116,0.6653697060332635
2015-06-26,0.23029098700973777,0.7697090129902623,0.7099492822193969
2015-06-29,0.20614993976323825,0.793850060236762,0.677149138606892
2015-06-30,0.17084210005923012,0.82915789994077,0.64127086044363
2015-07-01,0.11431307706959859,0.8856869229304017,0.5841065985724038
2015-07-02,0.09239056797208785,0.9076094320279126,0.5617059682588579
2015-07-06,0.05628912993757249,0.9437108700624279,0.5280679471265967
2015-07-07,0.047106945379954704,0.9528930546200456,0.5335238055866744
2015-07-08,0.034568503074344184,0.9654314969256561,0.5198105974614912
2015-07-09,0.030828444755945112,0.9691715552440552,0.518626189776074
2015-07-10,0.01982371313438859,0.9801762868656116,0.4930442223860882
2015-07-13,0.011697006279128352,0.9883029937208718,0.4662422082896812
2015-07-14,0.014054059764627803,0.9859459402353725,0.4781849362015036
2015-07-15,0.01713497645895561,0.9828650235410447,0.5036218528829864
2015-07-16,0.016178861963519767,0.9838211380364804,0.5225294396012581
2015-07-17,0.015320212071340883,0.9846797879286594,0.5612452265078722
2015-07-20,0.01567846339093998,0.9843215366090602,0.597277398049686
2015-07-21,0.010826256098814971,0.9891737439011852,0.5908695510915114
2015-07-22,0.008938012732433862,0.9910619872675663,0.6025718686369308
2015-07-23,0.014512213778072363,0.9854877862219279,0.6262472117154659
2015-07-24,0.020428686489621928,0.9795713135103785,0.6327361455411531
2015-07-27,0.032039535795643094,0.9679604642043571,0.6593336527319311
2015-07-28,0.03355475050232472,0.9664452494976755,0.6701621861930904
2015-07-29,0.03238035977539508,0.9676196402246052,0.6102032505446193
2015-07-30,0.026614855809866715,0.9733851441901334,0.5242689673595484
2015-07-31,0.020032041556866536,0.9799679584431337,0.41507151124217334
2015-08-03,0.008733698283412802,0.9912663017165875,0.2962048470828939
2015-08-04,0.00966257813957081,0.9903374218604293,0.20289467122570864
2015-08-05,0.010647231833601814,0.9893527681663985,0.15665308924826343
2015-08-06,0.023250217102793132,0.9767497828972072,0.16972591285041738
2015-08-07,0.03129463231567224,0.968705367684328,0.19040132372284108
2015-08-10,0.03278538090627027,0.9672146190937301,0.22811168853315636
2015-08-11,0.038383813711401,0.9616161862885994,0.3335299362715385
2015-08-12,0.04577135795435332,0.9542286420456471,0.4464469983738401
2015-08-13,0.06204969266800157,0.9379503073319988,0.5334998548932377
2015-08-14,0.08873426408779586,0.9112657359122045,0.6286403919677701
2015-08-17,0.10986220290011224,0.8901377970998879,0.6883902103223063
2015-08-18,0.12807520418306179,0.8719247958169383,0.6734074723123724
2015-08-19,0.16406670170930374,0.8359332982906965,0.6686006770948687
2015-08-20,0.15684658504280546,0.8431534149571946,0.6327888876570466
2015-08-21,0.17201980946706769,0.8279801905329325,0.6152652679120594
2015-08-24,0.32933010149366976,0.6706698985063305,0.5339197336053777
2015-08-25,0.4761473184145939,0.5238526815854063,0.46427741682607804
2015-08-26,0.543867513602256,0.4561324863977442,0.4430254552773761
2015-08-27,0.6597676030466811,0.3402323969533191,0.4215669249736004
2015-08-28,0.7728601466115431,0.22713985338845716,0.36928261230045045
2015-08-31,0.7595108264334955,0.2404891735665046,0.39085397664253385
2015-09-01,0.7745894204359866,0.22541057956401364,0.3678198644605092
2015-09-02,0.8549927160949256,0.14500728390507459,0.2821394292145321
2015-09-03,0.9119053523652024,0.08809464763479774,0.20419160472918002
2015-09-04,0.9465658343647918,0.05343416563520834,0.14241744759812386
2015-09-08,0.9783840711666987,0.021615928833301594,0.08357236193446974
2015-09-09,0.9889523405423108,0.011047659457689223,0.05718028326034522
2015-09-10,0.9948426467088531,0.005157353291147128,0.042482982460037635
2015-09-11,0.9985218580208549,0.0014781419791452144,0.040256778063256206
2015-09-14,0.9999256265410157,7.437345898448822e-05,0.047402719172268716
2015-09-15,0.9999533344426336,4.666555736675724e-05,0.06304622917483416
2015-09-16,0.9999960872636098,3.912736390302734e-06,0.13145627224797676
2015-09-17,0.999995397527899,4.6024721012151505e-06,0.23362993558570616
2015-09-18,0.9999953143122873,4.685687712808042e-06,0.3083977365372185
2015-09-21,0.9999842598478195,1.5740152180740406e-05,0.40019835450397745
2015-09-22,0.9999724237327315,2.7576267268549697e-05,0.44162562641577024
2015-09-23,0.9999675884977863,3.241150221383022e-05,0.41065510021907253
2015-09-24,0.9999665364539467,3.346354605351983e-05,0.3465180771655649
2015-09-25,0.9999432983429525,5.670165704780506e-05,0.3091037241589425
2015-09-28,0.9997412063838844,0.00025879361611584443,0.27701050986418185
2015-09-29,0.9996291722328984,0.00037082776710184846,0.2812386924675143
2015-09-30,0.9994869840837038,0.0005130159162964273,0.31870861074378354
2015-10-01,0.9994796378710648,0.0005203621289354587,0.341162585137449
2015-10-02,0.9987640817753538,0.0012359182246463193,0.3469914036180352
2015-10-05,0.9965118711071668,0.0034881288928333863,0.32321947335614587
2015-10-06,0.9961717832548095,0.003828216745190756,0.2895821327194346
2015-10-07,0.9930452367462961,0.006954763253704202,0.24943822120484532
2015-10-08,0.9910178282819763,0.008982171718023985,0.20503961423743808
2015-10-09,0.9862333185431492,0.013766681456850916,0.1817098302602191
2015-10-12,0.979767065987508,0.020232934012492244,0.16225084651845784
2015-10-13,0.9772070000306521,0.022792999969348186,0.15020749617577622
2015-10-14,0.9773597772248259,0.022640222775174385,0.13255932716520574
2015-10-15,0.943112897676747,0.056887102323253294,0.1725128863045186
2015-10-16,0.9173544435950994,0.08264555640490076,0.19228771376258286
2015-10-19,0.8829607736168915,0.11703922638310878,0.22246276656988298
2015-10-20,0.8578237677138475,0.1421762322861529,0.25115576679121127
2015-10-21,0.8500447310186843,0.149955268981316,0.2587011379495428
2015-10-22,0.865808625539158,0.13419137446084217,0.2329382128997096
2015-10-23,0.8936047305978729,0.10639526940212729,0.19233624156388615
2015-10-26,0.9346018074595916,0.06539819254040871,0.1409308730688511
2015-10-27,0.962267888800605,0.03773211119939526,0.09677916649859716
2015-10-28,0.9726975820526723,0.02730241794732795,0.07848699678376585
2015-10-29,0.9894311067838185,0.010568893216181766,0.052499540612272314
2015-10-30,0.9871225876513368,0.012877412348663459,0.05662151439837069
2015-11-02,0.94444298439603,0.05555701560397035,0.11171516991634947
2015-11-03,0.8135504365900001,0.18644956341000024,0.18348067461612244
2015-11-04,0.717290657555582,0.28270934244441814,0.255672075119796
2015-11-05,0.6469707504360706,0.3530292495639296,0.31831839676485874
2015-11-06,0.5051283010592328,0.4948716989407675,0.36632727000475374
2015-11-09,0.3972007228262704,0.6027992771737298,0.3629584782100591
2015-11-10,0.3798686812961309,0.6201313187038695,0.3509358725511588
2015-11-11,0.3630743542691759,0.6369256457308244,0.34616194825877056
2015-11-12,0.34702155485164815,0.6529784451483522,0.348415065189145
2015-11-13,0.46139184730330385,0.5386081526966964,0.3372236281930451
2015-11-16,0.5569007424936971,0.4430992575063032,0.34492127327325767
2015-11-17,0.6495931735363552,0.3504068264636452,0.34984278685988207
2015-11-18,0.7349697016890688,0.2650302983109315,0.32138144880065966
2015-11-19,0.8030028706067297,0.19699712939327055,0.2864838170070103
2015-11-20,0.7896931272709915,0.21030687272900872,0.31221490192488777
2015-11-23,0.7928163259087089,0.20718367409129143,0.3432194990952451
2015-11-24,0.78828970579829,0.21171029420171025,0.38159378073121625
2015-11-25,0.7237005417763601,0.2762994582236401,0.4662778502927812
2015-11-27,0.6643209837448688,0.33567901625513147,0.5461131093001417
2015-11-30,0.6612017619932983,0.33879823800670195,0.5493357966365222
2015-12-01,0.6683278319378623,0.331672168062138,0.52050077709839
2015-12-02,0.6756266149195902,0.3243733850804101,0.506846856562867
2015-12-03,0.7309365133815716,0.2690634866184286,0.4493179783061968
2015-12-04,0.7454201676116232,0.2545798323883769,0.448814545849908
2015-12-07,0.7148385918986252,0.285161408101375,0.5012119302589444
2015-12-08,0.7253751561263383,0.27462484387366204,0.5132325337512251
2015-12-09,0.6994714807429363,0.3005285192570641,0.5489987841078504
2015-12-10,0.6295449429015988,0.3704550570984015,0.6215843618305331
2015-12-11,0.5402407135009268,0.4597592864990735,0.642064890764595
2015-12-14,0.4610054811703991,0.5389945188296013,0.6482613563006107
2015-12-15,0.3681776072664412,0.631822392733559,0.7204696835636801
2015-12-16,0.30509050177832436,0.6949094982216758,0.7275384459876635
2015-12-17,0.27855341949420265,0.7214465805057977,0.7249067897756678
2015-12-18,0.3727401042591231,0.6272598957408773,0.70035564450555
2015-12-21,0.4567352015556355,0.5432647984443648,0.6884899464774368
2015-12-22,0.45882486854853977,0.5411751314514606,0.6768424048556537
2015-12-23,0.5036224030069846,0.49637759699301565,0.6811618160402784
2015-12-24,0.5020457495202011,0.49795425047979924,0.6808549254443239
2015-12-28,0.4600090443736232,0.5399909556263771,0.7275667034369032
2015-12-29,0.4633782393270945,0.5366217606729059,0.7485288788823581
2015-12-30,0.5145381529687608,0.48546184703123957,0.7521785026878883
2015-12-31,0.5598795218058624,0.440120478194138,0.7430608707582607
2016-01-04,0.6217027456614584,0.37829725433854194,0.7527210571181134
2016-01-05,0.6780544341970334,0.32194556580296696,0.7128352956501619
2016-01-06,0.6531267798311268,0.34687322016887356,0.7203133331852899
2016-01-07,0.6615834287518106,0.33841657124818963,0.691741264180735
2016-01-08,0.6891553980572167,0.31084460194278357,0.6566047930588678
2016-01-11,0.7241225022422699,0.27587749775773035,0.6312544395084254
2016-01-12,0.7128875937148784,0.28711240628512186,0.6489939457754563
2016-01-13,0.7961065690484705,0.20389343095152967,0.5619635813811166
2016-01-14,0.8230607390196255,0.1769392609803747,0.5402037169725546
2016-01-15,0.8441973575923475,0.15580264240765268,0.45640649915781195
2016-01-19,0.8809106325758403,0.11908936742415985,0.3353757140569837
2016-01-20,0.9337780266944788,0.06622197330552149,0.21226160645230768
2016-01-21,0.9095225247839874,0.0904774752160128,0.21335372590710433
2016-01-22,0.9178542403491626,0.08214575965083773,0.18573722523164116
2016-01-25,0.8984999027443157,0.10150009725568465,0.22366491166453178
2016-01-26,0.8724063083475293,0.12759369165247103,0.2739392793342298
2016-01-27,0.8737533513542669,0.1262466486457334,0.26919065207947823
2016-01-28,0.9105256252905589,0.08947437470944139,0.2056985534622921
2016-01-29,0.942695398835751,0.05730460116424927,0.14357376595398666
2016-02-01,0.9653659544079869,0.03463404559201354,0.12452147725100234
2016-02-02,0.9931985582462014,0.006801441753798871,0.07504206029589142
2016-02-03,0.9972793534144255,0.0027206465855747768,0.0762622605193014
2016-02-04,0.9980290507141183,0.0019709492858820685,0.08304006130941219
2016-02-05,0.9982702928248159,0.0017297071751843744,0.07772092089951105
2016-02-08,0.9983107814484595,0.0016892185515408361,0.04837293032893884
2016-02-09,0.9985257372530525,0.0014742627469478474,0.041690178614410725
2016-02-10,0.9992785185865442,0.0007214814134561644,0.029856867018917176
2016-02-11,0.9998565443303692,0.00014345566963120258,0.018404579709071906
2016-02-12,0.9999211325517828,7.886744821742733e-05,0.048246049667374294
2016-02-16,0.9999010071097828,9.899289021746446e-05,0.08999079317955735
2016-02-17,0.999910638940143,8.936105985733246e-05,0.1592321117956596
2016-02-18,0.9999202861913699,7.971380863055634e-05,0.2323464941483931
2016-02-19,0.9999315173068487,6.848269315164365e-05,0.3067786248134596
2016-02-22,0.9999307861476361,6.921385236430432e-05,0.3410499392997996
2016-02-23,0.9998531349967272,0.00014686500327309367,0.31383490257987623
2016-02-24,0.999798609339563,0.00020139066043734177,0.2536821938864995
2016-02-25,0.9995607340737565,0.0004392659262439519,0.19042683611112549
2016-02-26,0.9995486205800223,0.00045137941997813865,0.17311681714631333
2016-02-29,0.9995392534318841,0.00046074656811625656,0.18451266599884128
2016-03-01,0.9984515226665046,0.0015484773334958125,0.24705986278597866
2016-03-02,0.9961251648417738,0.003874835158226596,0.31990669151847906
2016-03-03,0.9930290207872602,0.006970979212740094,0.34078449395916993
2016-03-04,0.9919627903851025,0.008037209614897905,0.36401736298894394
2016-03-07,0.9915244937397498,0.00847550626025061,0.36360024304490074
2016-03-08,0.9927441367281535,0.00725586327184673,0.3435022492017211
2016-03-09,0.9951252445434801,0.004874755456520317,0.31420601568242124
2016-03-10,0.9984606950053763,0.001539304994624131,0.3609439993879436
2016-03-11,0.9995307342177473,0.0004692657822530343,0.3222284471669562
2016-03-14,0.9999748402585877,2.5159741412531033e-05,0.27746969473563077
2016-03-15,0.9999352051366556,6.479486334478797e-05,0.2644610389759606
2016-03-16,0.9992116322591105,0.0007883677408897704,0.23395405230351426
2016-03-17,0.996498592873048,0.0035014071269523868,0.1780457823618288
2016-03-18,0.9951255998319203,0.004874400168080011,0.15488476160774614
2016-03-21,0.9871462796235729,0.012853720376427308,0.17494913893651093
2016-03-22,0.9609066999241401,0.03909330007586005,0.19684227464365597
2016-03-23,0.9536384419430387,0.04636155805696146,0.2606637820345676
2016-03-24,0.9419917892664136,0.05800821073358664,0.32903039328454764
2016-03-28,0.9198637080498155,0.08013629195018473,0.41770908046351174
2016-03-29,0.7793731377534656,0.22062686224653466,0.45001699073877266
2016-03-30,0.6345690737324359,0.36543092626756435,0.4324204421668085
2016-03-31,0.4635998479707511,0.5364001520292493,0.3898806670744269
2016-04-01,0.28221758767915,0.7177824123208503,0.30960485311513114
2016-04-04,0.1140723620463771,0.8859276379536232,0.22294436578012258
2016-04-05,0.12281189163825282,0.8771881083617477,0.23789555244156307
2016-04-06,0.14289071066743506,0.8571092893325651,0.2575119834705354
2016-04-07,0.23346043031092858,0.7665395696890717,0.3160040075668824
2016-04-08,0.35782142913083664,0.6421785708691636,0.39990754099665726
2016-04-11,0.511787516166528,0.4882124838334724,0.457280407822558
2016-04-12,0.5678451143611127,0.43215488563888754,0.4564535066442069
2016-04-13,0.5949047511059482,0.40509524889405213,0.47622567979079716
2016-04-14,0.5333362514306004,0.4666637485694,0.45187579694253427
2016-04-15,0.4474192469642325,0.5525807530357679,0.4423755845208676
2016-04-18,0.37500441287608094,0.6249955871239194,0.45254611905865394
2016-04-19,0.37943058892823195,0.6205694110717686,0.4449955452355253
2016-04-20,0.42587896431112815,0.5741210356888723,0.4378603075798094
2016-04-21,0.4655493780939043,0.5344506219060959,0.439522827569112
2016-04-22,0.576415631915047,0.4235843680849533,0.4305829891884846
2016-04-25,0.6664410401539138,0.3335589598460865,0.3833093711790719
2016-04-26,0.7365973999066175,0.26340260009338273,0.3173704087863221
2016-04-27,0.8082140271681816,0.19178597283181878,0.2564497419320541
2016-04-28,0.9145985864143886,0.08540141358561176,0.19721275391976092
2016-04-29,0.957543761352102,0.042456238647898374,0.1430343801159478
2016-05-02,0.969758900124838,0.03024109987516227,0.1306107951457937
2016-05-03,0.968683130123227,0.03131686987677325,0.14759155523297865
2016-05-04,0.9677345847131493,0.03226541528685105,0.16828941572633963
2016-05-05,0.9535591021738655,0.046440897826134656,0.2118790834803069
2016-05-06,0.9468802536322098,0.05311974636779049,0.2312960836507112
2016-05-09,0.9444378610010956,0.055562138998904706,0.2415775223044732
2016-05-10,0.9379140338886819,0.06208596611131843,0.2492681111322228
2016-05-11,0.9119845898854969,0.08801541011450345,0.2837293045701704
2016-05-12,0.8871122713332065,0.1128877286667938,0.30885301842293655
2016-05-13,0.8549188088180841,0.14508119118191617,0.35811113354757584
2016-05-16,0.8142592816103678,0.18574071838963255,0.4111074439022726
2016-05-17,0.7366202220678905,0.26337977793210976,0.49646187013361465
2016-05-18,0.7008363519949706,0.2991636480050296,0.5359174610759961
2016-05-19,0.6687388227952409,0.33126117720475945,0.5704768644937628
2016-05-20,0.632638902628002,0.3673610973719982,0.5980382565531376
2016-05-23,0.6292267314601812,0.37077326853981907,0.605814255071029
2016-05-24,0.6574147035444495,0.3425852964555507,0.5817663413787771
2016-05-25,0.6538369794200655,0.34616302057993487,0.5809908803750924
2016-05-26,0.6938274406001391,0.3061725593998611,0.53427794304818
2016-05-27,0.7609774963293884,0.23902250367061195,0.4486505557112328
2016-05-31,0.8079788795981996,0.19202112040180072,0.37000000704575303
2016-06-01,0.8584880798010174,0.14151192019898284,0.29407666245089414
2016-06-02,0.9185761837023119,0.08142381629768847,0.20715675262116845
2016-06-03,0.9466981714145637,0.0533018285854364,0.14786047510307238
2016-06-06,0.9481955480375637,0.05180445196243642,0.13615738124230653
2016-06-07,0.9401963123556435,0.05980368764435671,0.14617552525300082
2016-06-08,0.8778259274135358,0.12217407258646443,0.18600064651980325
2016-06-09,0.7883338393699544,0.21166616063004592,0.2354099570585325
2016-06-10,0.777700915968177,0.22229908403182316,0.25216947130402795
2016-06-13,0.7796489919444817,0.22035100805551858,0.25083511483754417
2016-06-14,0.7880392772968536,0.2119607227031466,0.23788601643949275
2016-06-15,0.859774894343756,0.14022510565624438,0.1841935256359234
2016-06-16,0.9565792206730542,0.043420779326946206,0.12256064734539165
2016-06-17,0.9721536212513637,0.027846378748636484,0.10050983206187143
2016-06-20,0.9778144759964589,0.022185524003541478,0.09037568888038974
2016-06-21,0.9767853026059219,0.023214697394078436,0.09892493776899237
2016-06-22,0.9780429413637937,0.021957058636206585,0.09900711334079244
2016-06-23,0.920909427299381,0.07909057270061944,0.18429688490746615
2016-06-24,0.7356496998742943,0.26435030012570593,0.2719862474398595
2016-06-27,0.5676855108674113,0.43231448913258885,0.3745410494246174
2016-06-28,0.3824668831820116,0.6175331168179886,0.4352063640087135
2016-06-29,0.19510630189042463,0.8048936981095757,0.5050515654885082
2016-06-30,0.06858270095638419,0.931417299043616,0.499986180949076
2016-07-01,0.0698367858731985,0.9301632141268017,0.4978827718405176
2016-07-05,0.045606372935634104,0.9543936270643663,0.4712193010248028
2016-07-06,0.04651038846140536,0.9534896115385949,0.47240023010824617
2016-07-07,0.04382788534254783,0.9561721146574526,0.46792618227036903
2016-07-08,0.03715799649715804,0.9628420035028423,0.4576175618079092
2016-07-11,0.20978234179663496,0.7902176582033653,0.46034476853012957
2016-07-12,0.3921981714881651,0.6078018285118352,0.4179660306285463
2016-07-13,0.5744844821143282,0.425515517885672,0.3570586351605828
2016-07-14,0.6342739172659122,0.365726082734088,0.3620805410227088
2016-07-15,0.7838713213754549,0.2161286786245455,0.3488837170382914
2016-07-18,0.6178801765838651,0.38211982341613526,0.291996075055819
2016-07-19,0.4422191590646717,0.5577808409353286,0.2771101271728453
2016-07-20,0.263200445404751,0.7367995545952495,0.27320283435361387
2016-07-21,0.20942826841829004,0.7905717315817103,0.2077697138618614
2016-07-22,0.11474308245081022,0.8852569175491901,0.21823354325917554
2016-07-25,0.10923890679137123,0.8907610932086291,0.20910208189986035
2016-07-26,0.10058735379618874,0.8994126462038115,0.18903821650092373
2016-07-27,0.09575192263018736,0.9042480773698127,0.1789017197129034
2016-07-28,0.08596301925233232,0.9140369807476679,0.15578267463478787
2016-07-29,0.026917852173786366,0.9730821478262138,0.07486163624155318
2016-08-01,0.012291536769044074,0.9877084632309561,0.04027654685164603
2016-08-02,0.00889311490109854,0.9911068850989017,0.031623114190233004
2016-08-03,0.0030782256713758225,0.9969217743286245,0.015803066462393912
2016-08-04,0.0020939672609802517,0.9979060327390201,0.013214186303188113
2016-08-05,0.001439175985454552,0.9985608240145458,0.010665629202338248
2016-08-08,0.0010458177132477422,0.9989541822867526,0.010198785992905848
2016-08-09,0.0008339441552107253,0.9991660558447897,0.0100313279782856
2016-08-10,0.0006459845833125468,0.9993540154166878,0.014110827404742399
2016-08-11,0.0005524269980321109,0.9994475730019682,0.015933266307646774
2016-08-12,0.0004931654593289871,0.9995068345406712,0.02347491841959507
2016-08-15,0.00051138338483156,0.9994886166151687,0.028433582095868472
2016-08-16,0.0005892860776620937,0.9994107139223383,0.041384861763555034
2016-08-17,0.0006406650152538226,0.9993593349847465,0.04588660024455123
2016-08-18,0.0007286751343424382,0.9992713248656578,0.07542609437957012
2016-08-19,0.0007822908857274021,0.9992177091142729,0.08606781771022946
2016-08-22,0.0008020204410225265,0.9991979795589778,0.10052734010044673
2016-08-23,0.0007590454068729889,0.9992409545931273,0.10632519743699431
2016-08-24,0.0008262321735289224,0.9991737678264714,0.13443827752929374
2016-08-25,0.000904116902209797,0.9990958830977904,0.1573530292388389
2016-08-26,0.0009995444005360802,0.9990004555994642,0.19974317097717073
2016-08-29,0.0011533365338408173,0.9988466634661595,0.2392687605481779
2016-08-30,0.0014287004457018645,0.9985712995542985,0.2919868208284414
2016-08-31,0.0015654863681278254,0.9984345136318724,0.318602123973596
2016-09-01,0.001627884559657324,0.998372115440343,0.33538723065860526
2016-09-02,0.0016159126669739905,0.9983840873330262,0.35236414592773074
2016-09-06,0.0015358729086690876,0.9984641270913311,0.4016671706885777
2016-09-07,0.0013474970077089776,0.9986525029922915,0.4365953481176786
2016-09-08,0.0012962609673898653,0.9987037390326104,0.48512394915795676
2016-09-09,0.0020270960918842623,0.997972903908116,0.5069748909734827
2016-09-12,0.0022772610101616407,0.9977227389898387,0.5195633744752256
2016-09-13,0.002629459277004503,0.9973705407229959,0.4963698667090365
2016-09-14,0.0031698253165423212,0.996830174683458,0.47382979111356277
2016-09-15,0.0033231216605445813,0.9966768783394556,0.44450762811239153
2016-09-16,0.0027784848586152435,0.997221515141385,0.43381640526137727
2016-09-19,0.0028648603484090554,0.9971351396515912,0.4261774523812901
2016-09-20,0.0024210762474943023,0.997578923752506,0.41696368412778007
2016-09-21,0.0017054068172242631,0.9982945931827759,0.4076938322042992
2016-09-22,0.0012681489162876054,0.9987318510837128,0.40102193388434426
2016-09-23,0.0009920112790494885,0.9990079887209508,0.4021404680914795
2016-09-26,0.0013418127193219828,0.9986581872806782,0.41351567327884126
2016-09-27,0.00395311214055959,0.9960468878594406,0.44316317517743614
2016-09-28,0.006171313027917712,0.9938286869720827,0.4697245976659981
2016-09-29,0.023112097094597453,0.9768879029054028,0.538416887282066
2016-09-30,0.03374696465265187,0.9662530353473484,0.5900970708819748
2016-10-03,0.036838056828688806,0.9631619431713115,0.6196368164101868
2016-10-04,0.04931753812952943,0.9506824618704709,0.6448052065278798
2016-10-05,0.054825941830002556,0.9451740581699978,0.6744953070768136
2016-10-06,0.04935530548433048,0.9506446945156698,0.6720349676942887
2016-10-07,0.046357180359136774,0.9536428196408636,0.6641806724469824
2016-10-10,0.04889053637261829,0.9511094636273821,0.6072265683296191
2016-10-11,0.04683021840828834,0.953169781591712,0.6148361342194673
2016-10-12,0.05389596102151931,0.9461040389784809,0.6257117159819641
2016-10-13,0.054603497105276545,0.9453965028947238,0.623783011744698
2016-10-14,0.06530599571430314,0.9346940042856972,0.6367821578154537
2016-10-17,0.06983228310492999,0.9301677168950704,0.7032872613578476
2016-10-18,0.06269023760529928,0.9373097623947011,0.6850353157458711
2016-10-19,0.05465172966495546,0.9453482703350449,0.6650873699817714
2016-10-20,0.043673505650420316,0.9563264943495801,0.628256484494564
2016-10-21,0.026142275457701807,0.9738577245422985,0.5842829364702656
2016-10-24,0.015375010855042651,0.9846249891449576,0.5443338058861112
2016-10-25,0.009876315040016214,0.990123684959984,0.5450903156481667
2016-10-26,0.003455964760138176,0.9965440352398621,0.5342318427203433
2016-10-27,0.002668308902947265,0.997331691097053,0.5394490253823575
2016-10-28,0.0020983891324662407,0.997901610867534,0.545195616299897
2016-10-31,0.002257789945713199,0.9977422100542871,0.5483192006863163
2016-11-01,0.0025526612065379477,0.9974473387934625,0.5234915288293357
2016-11-02,0.003302159533223202,0.996697840466777,0.5002833771277987
2016-11-03,0.004856894634295428,0.9951431053657049,0.4756257867476748
2016-11-04,0.007359571837696815,0.9926404281623036,0.4591525295948406
2016-11-07,0.007327760600987746,0.9926722393990126,0.44594546495684756
2016-11-08,0.006841800721868735,0.9931581992781314,0.43044104668979377
2016-11-09,0.005865961515334932,0.9941340384846653,0.42529948713755256
2016-11-10,0.004063335214353952,0.9959366647856462,0.4208899718525426
2016-11-11,0.0013023205668844663,0.9986976794331157,0.4150715695909941
2016-11-14,0.0011186054780364606,0.9988813945219638,0.41110073755575466
2016-11-15,0.0009328402698677498,0.9990671597301326,0.40926497119344607
2016-11-16,0.000939568086255183,0.9990604319137452,0.4051920342934795
2016-11-17,0.001016923273382557,0.9989830767266177,0.4081022858339781
2016-11-18,0.0010708098279148253,0.9989291901720856,0.41085935610582414
2016-11-21,0.003042323591897712,0.9969576764081026,0.44153329357384663
2016-11-22,0.0067285231921355975,0.9932714768078649,0.4673155112217547
2016-11-23,0.010559717621075044,0.9894402823789253,0.49310554839184
2016-11-25,0.03441611680189098,0.9655838831981093,0.5578121406864596
2016-11-28,0.05767520423771488,0.9423247957622853,0.6214590527141631
2016-11-29,0.08057062415552353,0.9194293758444768,0.5970890613202592
2016-11-30,0.11314145541677786,0.8868585445832224,0.6088461947832731
2016-12-01,0.13167802893576924,0.8683219710642309,0.6560901787080088
2016-12-02,0.14267576219343098,0.8573242378065693,0.6590729292568682
2016-12-05,0.1360850184264427,0.8639149815735575,0.6504175512492381
2016-12-06,0.13437952994958668,0.8656204700504135,0.6785822075957693
2016-12-07,0.10157962874743573,0.8984203712525645,0.6777046343075003
2016-12-08,0.08032032281536772,0.9196796771846326,0.6321282988142116
2016-12-09,0.04584673801888701,0.9541532619811133,0.5769970829131423
2016-12-12,0.029364630763106886,0.9706353692368934,0.5433590533374639
2016-12-13,0.006361785644772214,0.9936382143552279,0.535572363111475
2016-12-14,0.0037135429770247938,0.9962864570229755,0.5401237789951628
2016-12-15,0.0028595936695141383,0.9971404063304862,0.4773554811921212
2016-12-16,0.002810180793011247,0.997189819206989,0.47018953910049727
2016-12-19,0.003027130923713044,0.9969728690762872,0.46797108415716765
2016-12-20,0.003122339199901751,0.9968776608000984,0.4450761485826127
2016-12-21,0.0031064055165508702,0.9968935944834494,0.4135978293222757
2016-12-22,0.003069412355290196,0.99693058764471,0.457639459266798
2016-12-23,0.002702378117192826,0.9972976218828075,0.42189100051139156
2016-12-27,0.0023159636654388415,0.9976840363345614,0.3748115969670661
2016-12-28,0.002157152856304501,0.9978428471436958,0.3275693899841088
2016-12-29,0.001722243685487891,0.9982777563145124,0.28262563933457335
2016-12-30,0.002298078944865233,0.9977019210551351,0.2705333271393796
2017-01-03,0.0025548975812286026,0.9974451024187718,0.2657904111772935
2017-01-04,0.002784082071764312,0.997215917928236,0.2636367829682607
2017-01-05,0.0029453617600002186,0.9970546382400001,0.30995336617745295
2017-01-06,0.003353142000396052,0.9966468579996043,0.35605941067915425
2017-01-09,0.003187632919896183,0.9968123670801041,0.3961872250938271
2017-01-10,0.003712503286801438,0.9962874967131988,0.466321895898308
2017-01-11,0.003780271785512791,0.9962197282144875,0.5347376738644014
2017-01-12,0.004525675742733558,0.9954743242572668,0.5505284754887476
2017-01-13,0.0042943827880742875,0.9957056172119261,0.5800506110032486
2017-01-17,0.004997664599379758,0.9950023354006206,0.5267990902071799
2017-01-18,0.004837041033675734,0.9951629589663247,0.4560809341517018
2017-01-19,0.007276017572648079,0.9927239824273523,0.38259867943481496
2017-01-20,0.008109373061837408,0.9918906269381628,0.33306999876265375
2017-01-23,0.009658635482557446,0.9903413645174428,0.2402022729182145
2017-01-24,0.009289956058965557,0.9907100439410348,0.2008314629546338
2017-01-25,0.008993106557463902,0.9910068934425365,0.17491419772603126
2017-01-26,0.007031888787240705,0.9929681112127596,0.15086978066851167
2017-01-27,0.006134542387607832,0.9938654576123926,0.12861016827307675
2017-01-30,0.006650247705589296,0.993349752294411,0.15160186258489664
2017-01-31,0.010981134728432946,0.9890188652715673,0.1812814640677205
2017-02-01,0.012842482979211709,0.9871575170207887,0.19337922396943666
2017-02-02,0.014744002098737469,0.9852559979012628,0.2354174435582051
2017-02-03,0.017008456056404164,0.9829915439435961,0.31574617152873835
2017-02-06,0.022282999276909306,0.9777170007230911,0.3955047197556758
2017-02-07,0.02079882831614806,0.9792011716838523,0.46910775708172847
2017-02-08,0.02293507688867102,0.9770649231113294,0.5479799227805922
